id	chunk_text	n_words	topic_id	topic	media_name	media_url	url	title	body_en	language	publish_date
9782ad20389dbc6a3d3ed53b69466383d1f22d6519a6dc3486d047cab33f3bda	The number of displaced people and refugees due to the war has risen to more than 5.4 million	18	45	45	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31852829/%d8%a7%d8%b1%d8%aa%d9%81%d8%a7%d8%b9-%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d9%86%d8%a7%d8%b2%d8%ad%d9%8a%d9%86-%d9%88%d8%a7%d9%84%d9%84%d8%a7%d8%ac%d8%a6%d9%8a%d9%86-%d8%ac%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84/	ارتفاع عدد النازحين واللاجئين جراء الحرب إلى أكثر من 5.4 مليون	The number of displaced people and refugees due to the war has risen to more than 5.4 million	ar	2023-09-21
c7704f5e42ffdbb9c76fea55ac7c96b6430dfa3a92c99ae881cf09fd0e05a15b	The return of Khartoum's displaced people...options are bitter	8	4	4	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31852903/%d8%b9%d9%88%d8%af%d8%a9-%d9%86%d8%a7%d8%b2%d8%ad%d9%8a-%d8%a7%d9%84%d8%ae%d8%b1%d8%b7%d9%88%d9%85-%d8%ae%d9%8a%d8%a7%d8%b1%d8%a7%d8%aa-%d8%a3%d8%ad%d9%84%d8%a7%d9%87%d8%a7-%d9%85%d8%b1%d9%91/	عودة نازحي الخرطوم.. خيارات أحلاها مرّ	The return of Khartoum's displaced people...options are bitter	ar	2023-09-21
ca33d0d395425e432fc774ebf2a5a1db3f8f8143461e95cf9f4d3da234b27bef	Displacement and widespread looting of citizens’ property in Omdurman	9	4	4	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31852790/%d9%86%d8%b2%d9%88%d8%ad-%d9%88%d8%b9%d9%85%d9%84%d9%8a%d8%a7%d8%aa-%d9%86%d9%87%d8%a8-%d9%88%d8%a7%d8%b3%d8%b9%d8%a9-%d9%84%d9%85%d9%85%d8%aa%d9%84%d9%83%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d9%88%d8%a7/	نزوح وعمليات نهب واسعة لممتلكات المواطنين في امدرمان	Displacement and widespread looting of citizens’ property in Omdurman	ar	2023-09-21
dcb91e7790209997ab910b755db8fa964a7c73bc1500d420f52cf1bc1f250f5e	Corona trapped people in their homes while the Ganga virus took them out	13	0	0	alnilin.com	alnilin.com	https://www.alnilin.com/13329171.htm	كورونا حبست الناس في بيوتهم بينما اخرجهم فيروس الجنجا منها	Corona trapped people in their homes while the Ganga virus took them out	ar	2023-09-21
e9f20beeeb9bf76f19e20368d1a6adf176645c8613bfd495b8fafc8f8174d8bc	South Sudanese refugee wins $100,000 global prize	7	48	48	sudantribune.com	sudantribune.com	https://sudantribune.com/article277474/	South Sudanese refugee wins $100,000 global prize		en	2023-09-21
f18bc61b7301e42e5798c83a283910d497de09cf2d4a901cf3d155035c721872	Ibrahim Al-Mirghani strongly criticizes the idea of ​​turning Port Sudan into the capital of a displaced government	17	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31852800/%d8%a7%d8%a8%d8%b1%d8%a7%d9%87%d9%8a%d9%85-%d8%a7%d9%84%d9%85%d9%8a%d8%b1%d8%ba%d9%86%d9%8a-%d9%8a%d9%88%d8%ac%d9%87-%d8%a7%d9%86%d8%aa%d9%82%d8%a7%d8%af%d8%a7%d8%aa-%d9%84%d8%a7%d8%b0%d8%b9%d8%a9/	ابراهيم الميرغني يوجه انتقادات لاذعة لفكرة تحويل بورتسودان إلى عاصمة لحكومة نازحين	Ibrahim Al-Mirghani strongly criticizes the idea of ​​turning Port Sudan into the capital of a displaced government	ar	2023-09-21
b0a402fdcefbacc1fe1c6fc2890e3cfb866a3b6e314589c7ef821d02932419f8	Sudan: Women fled war into poverty and organizations are still unable to help displaced women	15	10	10	sudantribune.net	sudantribune.net	https://sudantribune.net/article277445/	السودان : نساء هربن من الحرب إلى الفاقة والمنظمات ما زالت عاجزة عن إعانة المشردات	Sudan: Women fled war into poverty and organizations are still unable to help displaced women	ar	2023-09-20
3b551e8d17229acfd115b448e8721874d47500da1a26b29a433fc742e19136ad	United Nations: 1,200 children have died in Sudanese refugee camps since May	12	25	25	alnilin.com	alnilin.com	https://www.alnilin.com/13328961.htm	الأمم المتحدة: 1200 طفل تُوفوا في مخيمات اللاجئين السودانيين منذ مايو	United Nations: 1,200 children have died in Sudanese refugee camps since May	ar	2023-09-19
53781794fa8c762e4ba387b5b0f0cc4973abed9085d91f80bff3e322d879bd0c	The Sudanese people are living in horrific conditions, with more civilians being killed and displaced	15	30	30	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31852593/%d8%a7%d9%84%d8%b4%d8%b9%d8%a8-%d8%a7%d9%84%d8%b3%d9%88%d8%af%d8%a7%d9%86%d9%8a-%d9%8a%d8%b9%d9%8a%d8%b4-%d8%a3%d9%88%d8%b6%d8%a7%d8%b9%d8%a7-%d9%85%d8%b1%d9%88%d8%b9%d8%a9-%d9%85%d8%b9-%d9%85%d9%82/	الشعب السوداني يعيش أوضاعا مروعة مع مقتل وتشريد مزيد من المدنيين	The Sudanese people are living in horrific conditions, with more civilians being killed and displaced	ar	2023-09-19
a1e1013a57d9a13a0c20d38b58fc0762d7b00f9c51ee3e020779180b1911bb2b	Cases of miscarriage and the spread of malaria and watery diarrhea among the displaced people of Nyala in El Fasher	20	0	0	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31852552/%d8%ad%d8%a7%d9%84%d8%a7%d8%aa-%d8%a5%d8%ac%d9%87%d8%a7%d8%b6-%d9%88%d8%a7%d9%86%d8%aa%d8%b4%d8%a7%d8%b1-%d9%85%d8%b1%d8%b6-%d8%a7%d9%84%d9%85%d9%84%d8%a7%d8%b1%d9%8a%d8%a7-%d9%88%d8%a7%d9%84%d8%a7/	حالات إجهاض وانتشار مرض الملاريا والاسهال المائي وسط نازحي نيالا بالفاشر	Cases of miscarriage and the spread of malaria and watery diarrhea among the displaced people of Nyala in El Fasher	ar	2023-09-19
dfe16b4e960baa8896d0ed953584cb1379d696694b2c21f42e94fcae9b45076b	The Governor of Kassala praises the interventions of the International Organization for Migration in humanitarian affairs	16	-1	-1	alnilin.com	alnilin.com	https://www.alnilin.com/13328960.htm	والي كسلا يشيد بتدخلات منظمة الهجرة الدولية في الشأن الانساني	The Governor of Kassala praises the interventions of the International Organization for Migration in humanitarian affairs	ar	2023-09-19
064e5f8cbb5b79b02e1e65668912d1870056419d9ab1b5ec0656be400a934442	Security services in Cairo arrest a property owner on charges of blackmailing 30 expatriate female students	16	20	20	alnilin.com	alnilin.com	https://www.alnilin.com/13328778.htm	الأجهزة الأمنية بالقاهرة تلقي القبض على مالك عقار بتهمة ابتزاز 30 طالبة مغتربة	Security services in Cairo arrest a property owner on charges of blackmailing 30 expatriate female students	ar	2023-09-18
2f68b5da884d588218623eebde2501d3de4f0f287eeb738e4a4e45b63a530376	A statement from the Sudan Liberation Movement/Army about the floods that swept through Kalma Camp and the conditions of the displaced in the liberated lands	25	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31852353/%d8%a8%d9%8a%d8%a7%d9%86-%d9%85%d9%86-%d8%ad%d8%b1%d9%83%d8%a9-%d8%ac%d9%8a%d8%b4-%d8%aa%d8%ad%d8%b1%d9%8a%d8%b1-%d8%a7%d9%84%d8%b3%d9%88%d8%af%d8%a7%d9%86-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%b3%d9%8a/	بيان من حركة/ جيش تحرير السودان حول السيول التي اجتاحت معسكر كلمة وأوضاع النازحين بالأراضي المحررة	A statement from the Sudan Liberation Movement/Army about the floods that swept through Kalma Camp and the conditions of the displaced in the liberated lands	ar	2023-09-18
3e8635f0c094a13a5531dc1b0aad4e49a806472f5c9756f7600b5b6ac0ede07d	Sudan now has highest number of IDPs globally, says OCHA	10	-1	-1	sudantribune.com	sudantribune.com	https://sudantribune.com/article277361/	Sudan now has highest number of IDPs globally, says OCHA		en	2023-09-18
68a38093ea00e9bba7ff79810f410ba50c1a50b034d8d8c1abbd8e806815548d	A thousand ready-made housing units in Madani for expatriates from Khartoum State for “25 thousand dollars”..!	16	-1	-1	alnilin.com	alnilin.com	https://www.alnilin.com/13328856.htm	"""ألف وحدة سكنية جاهزة بمدني للوافدين من ولاية الخرطوم بـ """"25 ألف دولار""""..!"""	A thousand ready-made housing units in Madani for expatriates from Khartoum State for “25 thousand dollars”..!	ar	2023-09-18
c5fd624ccfc3c9cd1c6470f1409d88458ec06d6e3e7c426c4da49682ca2e6dbd	Will deportation be the end of a love and marriage story that began with the wrong number?	17	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31852310/%d9%87%d9%84-%d9%8a%d9%83%d9%88%d9%86-%d8%a7%d9%84%d8%aa%d8%b1%d8%ad%d9%8a%d9%84-%d9%87%d9%88-%d9%86%d9%87%d8%a7%d9%8a%d8%a9-%d9%82%d8%b5%d8%a9-%d8%ad%d8%a8-%d9%88%d8%b2%d9%88%d8%a7%d8%ac-%d8%a8%d8%af/	هل يكون الترحيل هو نهاية قصة حب وزواج بدأت برقم خطأ؟	Will deportation be the end of a love and marriage story that began with the wrong number?	ar	2023-09-18
05a8df7bf3e493869255fe12fab93613318b4327b4db82041736ba6dd9b20e0b	Watch the video.. Migrant through Lampedusa: “We are not criminals, we suffer from the war in Sudan like Syria and Ukraine.”	21	-1	-1	alnilin.com	alnilin.com	https://www.alnilin.com/13328629.htm	"""شاهد بالفيديو.. مهاجر عبر لامبيدوزا: """"لسنا مجرمين، نحن نعاني من الحرب في السودان مثل سوريا وأوكرانيا"""""""	Watch the video.. Migrant through Lampedusa: “We are not criminals, we suffer from the war in Sudan like Syria and Ukraine.”	ar	2023-09-17
2f161037ded69c5e5b176b314da60b8be36daf33a04cf24f12b3a2149a0b9905	It is shameless to bet on a state of chaos, statelessness, and rapid support, using the weapon of violations and encroachment on civilian property as victory and pressure cards.	29	-1	-1	alnilin.com	alnilin.com	https://www.alnilin.com/13328590.htm	قحت تراهن علي حالة الفوضي واللا دولة والدعم السريع يستخدام سلاح الانتهاكات والتغول علي ممتلكات المدنيين كانتصار وكروت ضغط	It is shameless to bet on a state of chaos, statelessness, and rapid support, using the weapon of violations and encroachment on civilian property as victory and pressure cards.	ar	2023-09-17
6ef286f14866499621456d24fc01de88d42fbd63aebb4f9cdd24d964396d3fd5	Mashad calls on humanitarian organizations to intervene urgently to provide relief to the displaced people of Kalma camp	18	42	42	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31852219/%d9%85%d8%b4%d8%a7%d8%af-%d8%aa%d9%86%d8%a7%d8%b4%d8%af-%d8%a7%d9%84%d9%85%d9%86%d8%b8%d9%85%d8%a7%d8%aa-%d8%a7%d9%84%d8%a5%d9%86%d8%b3%d8%a7%d9%86%d9%8a%d8%a9-%d8%a8%d8%a7%d9%84%d8%aa%d8%af%d8%ae/	مشاد تناشد المنظمات الإنسانية بالتدخل العاجل لاغاثة نازحي معسكركلمة	Mashad calls on humanitarian organizations to intervene urgently to provide relief to the displaced people of Kalma camp	ar	2023-09-17
f6a727e80fd20b26756367d822fb68afe60d106e976ef4a092bb0a8e42600d61	Good news from the Minister of Immigration for Egyptian students returning from Sudan	13	7	7	alnilin.com	alnilin.com	https://www.alnilin.com/13328623.htm	بشرى سارة من وزيرة الهجرة للطلاب المصريين العائدين من السودان	Good news from the Minister of Immigration for Egyptian students returning from Sudan	ar	2023-09-17
67c09062876b3f7dd8840ee0fc34687cf2644f8828f2e3de0dda620ccc5bdcf7	The Sultan of Masalit denies visiting The Hague, and Doctors Without Borders meets in Paris to provide relief to Sudanese refugees in Chad.	23	-1	-1	sudantribune.net	sudantribune.net	https://sudantribune.net/article277319/	"""سلطان المساليت ينفي زيارة لاهاي ويلتقي """"أطباء بلا حدود"""" بباريس لإغاثة اللاجئين السودانيين في تشاد"""	The Sultan of Masalit denies visiting The Hague, and Doctors Without Borders meets in Paris to provide relief to Sudanese refugees in Chad.	ar	2023-09-16
aa126efcff56268b20e25496b6634ab316322f22b1e894a64cf60f47dc490770	A newborn baby dies before a boat rescues migrants from North Africa and Italy, complaining that their numbers have doubled	20	6	6	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31852114/%d9%88%d9%81%d8%a7%d8%a9-%d8%b7%d9%81%d9%84-%d8%ad%d8%af%d9%8a%d8%ab-%d8%a7%d9%84%d9%88%d9%84%d8%a7%d8%af%d8%a9-%d9%82%d8%a8%d9%84-%d8%a5%d9%86%d9%82%d8%a7%d8%b0-%d9%82%d8%a7%d8%b1%d8%a8-%d9%84%d9%85/	وفاة طفل حديث الولادة قبل إنقاذ قارب لمهاجرين من شمال أفريقيا وإيطاليا تشكو تضاعف أعدادهم	A newborn baby dies before a boat rescues migrants from North Africa and Italy, complaining that their numbers have doubled	ar	2023-09-16
3f895feb515c6e7d7e2b4e442274cbf3d4be39ea65e29d0c6b99e98d34fce536	UNICEF says that the war in Sudan has displaced millions of children and deprived them of care	17	25	25	sudantribune.net	sudantribune.net	https://sudantribune.net/article277293/	« يونيسيف» تقول إن الحرب بالسودان شردت ملايين الأطفال وأفقدتهم الرعاية	UNICEF says that the war in Sudan has displaced millions of children and deprived them of care	ar	2023-09-15
6eb8fdc19215aadf4cbf15ae2c9c1439b3f43941c614292a90dd221abe850378	The fragments of Khartoum reach Al-Jazira State.. The specter of battles threatens Sudan’s displaced people	15	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31851893/%d8%b4%d8%b8%d8%a7%d9%8a%d8%a7-%d8%a7%d9%84%d8%ae%d8%b1%d8%b7%d9%88%d9%85-%d8%aa%d8%b5%d9%84-%d9%88%d9%84%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d8%ac%d8%b2%d9%8a%d8%b1%d8%a9-%d8%b4%d8%a8%d8%ad-%d8%a7%d9%84/	شظايا الخرطوم تصل ولاية الجزيرة.. شبح المعارك يهدد نازحي السودان	The fragments of Khartoum reach Al-Jazira State.. The specter of battles threatens Sudan’s displaced people	ar	2023-09-15
428ae061e20b86e6562903d341ece9427097ade2855f512f267ab4fb1393afd4	A painful eviction of a famous poet that saddens the Sudanese...and these are its circumstances	15	28	28	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31851720/%d8%a5%d8%ae%d9%84%d8%a7%d8%a1-%d9%85%d8%a4%d9%84%d9%85-%d9%84%d8%b4%d8%a7%d8%b9%d8%b1-%d8%b4%d9%87%d9%8a%d8%b1-%d9%8a%d8%ad%d8%b2%d9%86-%d8%a7%d9%84%d8%b3%d9%88%d8%af%d8%a7%d9%86%d9%8a%d9%8a%d9%86/	إخلاء مؤلم لشاعر شهير يحزن السودانيين.. وهذه ملابساته	A painful eviction of a famous poet that saddens the Sudanese...and these are its circumstances	ar	2023-09-14
7722b7a6a0f493ee5033865772c516e56244ce1f5fadab14a5917852eae11fde	How do survivors of natural disasters become prey to human trafficking?	11	13	13	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31851792/%d9%83%d9%8a%d9%81-%d9%8a%d8%b5%d8%a8%d8%ad-%d8%a7%d9%84%d9%86%d8%a7%d8%ac%d9%88%d9%86-%d9%85%d9%86-%d8%a7%d9%84%d9%83%d9%88%d8%a7%d8%b1%d8%ab-%d8%a7%d9%84%d8%b7%d8%a8%d9%8a%d8%b9%d9%8a%d8%a9-%d9%81/	كيف يصبح الناجون من الكوارث الطبيعية فريسة للاتجار بالبشر؟	How do survivors of natural disasters become prey to human trafficking?	ar	2023-09-14
910bc3ada444363219d9a49fe83403658102c6ebe20f3dc879354539dc45953c	The number of displaced people in Kassala State has risen to 35,000 due to the war	16	12	12	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31851499/%d8%a7%d8%b1%d8%aa%d9%81%d8%b9-%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d9%86%d8%a7%d8%b2%d8%ad%d9%8a%d9%86-%d9%81%d9%8a-%d9%88%d9%84%d8%a7%d9%8a%d8%a9-%d9%83%d8%b3%d9%84%d8%a7-%d8%a5%d9%84%d9%89-35-%d8%a3/	ارتفاع عدد النازحين في ولاية كسلا إلى 35 ألف بسبب الحرب	The number of displaced people in Kassala State has risen to 35,000 due to the war	ar	2023-09-13
cb464b0bd234ff66df6b3da84dd6a126c3a71cc9c9b4b62e70e6ff17bcccd4ed	Sudanese and South Sudanese share displacement on a troubled border	10	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31851502/%d8%b3%d9%88%d8%af%d8%a7%d9%86%d9%8a%d9%88%d9%86-%d9%88%d8%ac%d9%86%d9%88%d8%a8-%d8%b3%d9%88%d8%af%d8%a7%d9%86%d9%8a%d9%88%d9%86-%d9%8a%d8%aa%d9%82%d8%a7%d8%b3%d9%85%d9%88%d9%86-%d8%a7%d9%84%d9%86/	سودانيون وجنوب سودانيون يتقاسمون النزوح على حدود مضطربة	Sudanese and South Sudanese share displacement on a troubled border	ar	2023-09-13
1a5d1d519e3519905dd520976f6ed8ab78c949b725dd7670ff242330cf6b43b0	The Governor of Khartoum confirms his interest in shelters for those forcibly displaced from their homes	16	4	4	alnilin.com	alnilin.com	https://www.alnilin.com/13328039.htm	والي الخرطوم يؤكد اهتمامه بمراكز إيواء المهجرين قسريا من منازلهم	The Governor of Khartoum confirms his interest in shelters for those forcibly displaced from their homes	ar	2023-09-12
bfaf18dfee289899b0fe26ae4f1fb7f632656f03175308e0a8f74ffaea32f80b	Berber locality: A network active in human trafficking was seized	10	13	13	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31851364/%d9%85%d8%ad%d9%84%d9%8a%d8%a9-%d8%a8%d8%b1%d8%a8%d8%b1-%d8%b6%d8%a8%d8%b7-%d8%b4%d8%a8%d9%83%d8%a9-%d8%aa%d9%86%d8%b4%d8%b7-%d9%81%d9%8a-%d8%a7%d9%84%d8%a5%d8%aa%d8%ac%d8%a7%d8%b1-%d8%a8%d8%a7%d9%84/	محلية بربر: ضبط شبكة تنشط في الإتجار بالبشر	Berber locality: A network active in human trafficking was seized	ar	2023-09-12
cc83446581ecd792ee44999f09ed7cbd60f38321aaf70d85bd9889df1ae9df18	The Minister of Immigration calls for an emergency meeting to discuss the complaints of Egyptian students in Sudan	18	7	7	alnilin.com	alnilin.com	https://www.alnilin.com/13328033.htm	وزيرة الهجرة تدعو لاجتماع طارئ لبحث شكاوى الطلاب المصريين في السودان	The Minister of Immigration calls for an emergency meeting to discuss the complaints of Egyptian students in Sudan	ar	2023-09-12
e51f3629d283c51b2c906a162021ae5a58fb10dccf246d974d7994e50ef26452	Sexual harassment and rape attempts against Sudanese refugee women in Chad	11	10	10	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31851336/%d8%aa%d8%ad%d8%b1%d8%b4-%d8%ac%d9%86%d8%b3%d9%8a-%d9%88%d9%85%d8%ad%d8%a7%d9%84%d9%88%d9%84%d8%a7%d8%aa-%d8%a7%d8%ba%d8%aa%d8%b5%d8%a7%d8%a8-%d8%aa%d8%aa%d8%b9%d8%b1%d8%b6-%d9%84%d9%87%d8%a7-%d8%a7/	تحرش جنسي ومحالولات اغتصاب تتعرض لها اللاجئات السودانيات في تشاد	Sexual harassment and rape attempts against Sudanese refugee women in Chad	ar	2023-09-12
2a40c28adc1485a6c4fab6a3a6cdb4093a43bbfa79238222b49bb261c810e839	The police reveal that they have obtained data on those who left prisons and were placed on travel ban lists	20	13	13	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31851217/%d8%a7%d9%84%d8%b4%d8%b1%d8%b7%d8%a9-%d8%aa%d9%83%d8%b4%d9%81-%d8%b9%d9%86-%d8%ad%d8%b5%d9%88%d9%84%d9%87%d8%a7-%d8%b9%d9%84%d9%89-%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d9%85%d9%86-%d8%ba%d8%a7%d8%af/	الشرطة تكشف عن حصولها على بيانات من غادروا السجون ووضعهم بقوائم الحظر من السفر	The police reveal that they have obtained data on those who left prisons and were placed on travel ban lists	ar	2023-09-11
96d230e59fc98c295792ef1f9f3c31e28581869817d30b442b07b3200937843f	Outbreaks of malnutrition and diarrhea in refugee camps in eastern Chad	11	0	0	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31851156/%d8%aa%d9%81%d8%b4%d9%8a-%d8%b3%d9%88%d8%a1-%d8%a7%d9%84%d8%aa%d8%ba%d8%b0%d9%8a%d8%a9-%d9%88%d8%a7%d9%84%d8%a5%d8%b3%d9%87%d8%a7%d9%84%d8%a7%d8%aa-%d9%81%d9%8a-%d9%85%d8%b9%d8%b3%d9%83%d8%b1%d8%a7/	تفشي سوء التغذية والإسهالات في معسكرات اللاجئين بشرق تشاد	Outbreaks of malnutrition and diarrhea in refugee camps in eastern Chad	ar	2023-09-11
c02b92cdcff3e56a21e5f7a55c82a1e8849be2c86d55832528ca9edd61928bfe	The Zakat Office supports sheltering displaced people in popular housing plans in Al-Damer and Atbara	15	-1	-1	alnilin.com	alnilin.com	https://www.alnilin.com/13327903.htm	ديوان الزكاة يدعم إيواء نازحين بمخططات السكن الشعبي بالدامر وعطبرة	The Zakat Office supports sheltering displaced people in popular housing plans in Al-Damer and Atbara	ar	2023-09-11
dfc13567dcee933b7871b227ed233f6504e721e31dc3e98a65cb1bc420b611fb	Local police in Berber succeeded in busting a network active in human trafficking	13	13	13	alnilin.com	alnilin.com	https://www.alnilin.com/13327993.htm	شرطة محلية بربر تنجح في الإيقاع بشبكة تنشط في الإتجار بالبشر	Local police in Berber succeeded in busting a network active in human trafficking	ar	2023-09-11
1397448e267822285a6277ab02fe4a8da51cf526546bc691232298093ad07d92	The Red Crescent announces the arrival of the second batch of humanitarian aid to the displaced in Marawi	18	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31851025/%d8%a7%d9%84%d9%87%d9%84%d8%a7%d9%84-%d8%a7%d9%84%d8%a3%d8%ad%d9%85%d8%b1-%d9%8a%d8%b9%d9%84%d9%86-%d9%88%d8%b5%d9%88%d9%84-%d8%a7%d9%84%d8%af%d9%81%d8%b9%d8%a9-%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a/	الهلال الأحمر يعلن وصول الدفعة الثانية من المساعدات الإنسانية للنازحين بمروي	The Red Crescent announces the arrival of the second batch of humanitarian aid to the displaced in Marawi	ar	2023-09-10
4d40e0fb85da78b44eaea0110cdb136327bb734a20ce983cf67f1d981b85b999	About 69% of Khartoum... Sudan war... The number of displaced people and refugees exceeds 5 million	16	22	22	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31851001/%d8%ad%d9%88%d8%a7%d9%84%d9%8a-69-%d9%85%d9%86-%d8%a7%d9%84%d8%ae%d8%b1%d8%b7%d9%88%d9%85-%d8%ad%d8%b1%d8%a8-%d8%a7%d9%84%d8%b3%d9%88%d8%af%d8%a7%d9%86-%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d9%86%d8%a7/	حوالي (69)% من الخرطوم..حرب السودان.. عدد النازحين واللاجئين يتجاوز 5 ملايين	About 69% of Khartoum... Sudan war... The number of displaced people and refugees exceeds 5 million	ar	2023-09-10
503422c151671707ffe0803aada24ad2cf9d11e9d7dc10e19a0184ef6b18d3c9	The Governor of the White Nile inaugurates a World Food Program convoy to shelters for expatriates	16	4	4	alnilin.com	alnilin.com	https://www.alnilin.com/13327854.htm	والي النيل الأبيض يدشن قافلة برنامج الغذاء العالمي لمراكز إيواء الوافدين	The Governor of the White Nile inaugurates a World Food Program convoy to shelters for expatriates	ar	2023-09-10
8db44ad65755436e711a7a7c554b26fff1274323f74aa1fe033e5ddbd5379eff	Number of children displaced across Sudan highest in the world, says agency	12	25	25	sudantribune.com	sudantribune.com	https://sudantribune.com/article277055/	Number of children displaced across Sudan highest in the world, says agency		en	2023-09-10
c5b3edd8332b22bffbfb62896914ebef6c791132d0fca58f68514789c881cc09	The governor of North Darfur sends an appeal to humanitarian organizations to provide urgent support to the displaced in the region	21	50	50	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31850825/%d9%88%d8%a7%d9%84%d9%8a-%d8%b4%d9%85%d8%a7%d9%84-%d8%af%d8%a7%d8%b1%d9%81%d9%88%d8%b1-%d9%8a%d9%88%d8%ac%d9%87-%d9%86%d8%af%d8%a7%d8%a1%d8%a7%d9%8b-%d9%84%d9%84%d9%85%d9%86%d8%b8%d9%85%d8%a7%d8%aa/	والي شمال دارفور يوجه نداءاً للمنظمات الإنسانية بتقديم دعم عاجل للنازحين بالإقليم	The governor of North Darfur sends an appeal to humanitarian organizations to provide urgent support to the displaced in the region	ar	2023-09-09
6660e4a346b81f13abc6b00400b2d7b22a4db528ac8bd67eb596d05a0d5ce456	Displacement from Omdurman to Omdurman...civil initiatives and open homes	9	4	4	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31850663/%d8%a7%d9%84%d9%86%d8%b2%d9%88%d8%ad-%d9%85%d9%86-%d8%a3%d9%85-%d8%af%d8%b1%d9%85%d8%a7%d9%86-%d8%a5%d9%84%d9%89-%d8%a3%d9%85-%d8%af%d8%b1%d9%85%d8%a7%d9%86-%d9%85%d8%a8%d8%a7%d8%af%d8%b1%d8%a7-2/	النزوح من أم درمان إلى أم درمان.. مبادرات أهلية وبيوت مفتوحة	Displacement from Omdurman to Omdurman...civil initiatives and open homes	ar	2023-09-08
0f359fff4c50ba9251ec0d90647771619205b4f06a6dddac73bb0b4af336df5f	Forming a committee to attract expatriate investments in Meroe	9	37	37	alnilin.com	alnilin.com	https://www.alnilin.com/13327605.htm	تشكيل لجنة جذب استثمارات الوافدين بمروي	Forming a committee to attract expatriate investments in Meroe	ar	2023-09-07
2beff250dc5abbda3609f53894d9c7c06a6ce05aa314d02bc4ada1aae7f7d8ed	Hundreds of families were displaced from the Umbada area in Khartoum	11	4	4	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31850484/%d9%86%d8%b2%d9%88%d8%ad-%d9%85%d8%a6%d8%a7%d8%aa-%d8%a7%d9%84%d8%b9%d8%a7%d8%a6%d9%84%d8%a7%d8%aa-%d9%85%d9%86-%d9%85%d9%86%d8%b7%d9%82%d8%a9-%d8%a3%d9%85%d8%a8%d8%af%d8%a9-%d9%81%d9%8a-%d8%a7%d9%84/	نزوح مئات العائلات من منطقة أمبدة في الخرطوم	Hundreds of families were displaced from the Umbada area in Khartoum	ar	2023-09-07
2f311b66380e83ef30f8a18feb918b60450e38afdfb2e6078400c9d15083a1ce	The winter of displacement and the refusal to return and educate children	12	7	7	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31850527/%d8%b4%d8%aa%d8%a7%d8%a1-%d8%a7%d9%84%d9%86%d8%b2%d9%88%d8%ad-%d9%88%d8%a7%d9%85%d8%aa%d9%86%d8%a7%d8%b9-%d8%b9%d9%86-%d8%a7%d9%84%d8%b9%d9%88%d8%af%d8%a9-%d9%88%d8%aa%d8%b9%d9%84%d9%8a%d9%85-%d8%a7/	شتاء النزوح وامتناع عن العودة وتعليم الابناء	The winter of displacement and the refusal to return and educate children	ar	2023-09-07
322000155aefb4332770f42e917647df536614b05ba129d8565b13fe517f9878	400,000 Sudanese refugees in Chad suffer from lack of food, water and medicine	13	49	49	sudantribune.net	sudantribune.net	https://sudantribune.net/article276949/	400 ألف لاجئ سوداني بتشاد يعانون من نقص الغذاء والماء والدواء	400,000 Sudanese refugees in Chad suffer from lack of food, water and medicine	ar	2023-09-07
